Subject Number,Trial Number,Trial Type,Elevation,Corner(Bottom Left) Position X,Corner(Bottom Left) Positio Y,Corner(Bottom Left) Position Z,Corner(Bottom Right) Position X,Corner(Bottom Right) Positio Y,Corner(Bottom Right) Position Z,Corner(Top Right) Position X,Corner(Top Right) Positio Y,Corner(Top Right) Position Z,Corner(Top Left) Position X,Corner(Top Left) Positio Y,Corner(Top Left) Position Z,Gap Size,My thoughts are,My body feels,I am feeling,Mental effort
PDT07,2,ST,High,-2.694,0.101,0.086,-2.732,0.103,-0.345,2.484,0.065,-0.796,2.512,0.060,-0.357,0,2,2,1,10
Elapsed Time,Elevator Height,HeadSet Position X,HeadSet Position Y,HeadSet Position Z,HeadSet Rotation X,HeadSet Rotation Y,HeadSet Rotation Z,LeftHand Position X,LeftHand Position Y,LeftHand Position Z,LeftHand Rotation X,LeftHand Rotation Y,LeftHand Rotation Z,RightHand Position X,RightHand Position Y,RightHand Position Z,RightHand Rotation X,RightHand Rotation Y,RightHand Rotation Z,rightFoot Position X,rightFoot Position Y,rightFoot Position Z,rightFoot Rotation X,rightFoot Rotation Y,rightFoot Rotation Z,leftFoot Position X,leftFoot Position Y,leftFoot Position Z,leftFoot Rotation X,leftFoot Rotation Y,leftFoot Rotation Z,FrontLumbar Position X,FrontLumbar Position Y,FrontLumbar Position Z,FrontLumbar Rotation X,FrontLumbar Rotation Y,FrontLumbar Rotation Z,BackLumbar Position X,BackLumbar Position Y,BackLumbar Position Z,BackLumbar Rotation X,BackLumbar Rotation Y,BackLumbar Rotation Z,Eye_Left Position X,Eye_Left Position Y,Eye_Left Position Z,Eye_Left Rotation X,Eye_Left Rotation Y,Eye_Left Rotation Z,Eye_Right Position X,Eye_Right Position Y,Eye_Right Position Z,Eye_Right Rotation X,Eye_Right Rotation Y,Eye_Right Rotation Z,Eye_Left Target Name,Eye_Left Distance,Eye_Left Point X,Eye_Left Point Y,Eye_Left Point Z,Eye_Right Target Name,Eye_Right Distance,Eye_Right Point X,Eye_Right Point Y,Eye_Right Point Z,Gap Size
1.578,15.000,-1.701,16.557,-0.269,356.586,135.629,358.292,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.776,15.280,-0.345,2.250,195.262,170.140,-1.724,15.247,-0.059,3.417,14.168,165.732,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.622,16.571,-0.301,350.918,153.278,0.721,-1.671,16.568,-0.350,350.918,153.278,0.721,Cube (4),123.7007,49.737,36.511,-111.058,Cube (4),129.9892,52.786,36.511,-116.685,0.00
1.612,15.000,-1.695,16.555,-0.267,357.229,133.306,359.104,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.870,15.259,-0.363,2.382,195.275,170.601,-1.789,15.258,-0.041,3.486,14.047,165.577,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.615,16.568,-0.295,351.560,151.391,0.982,-1.662,16.567,-0.346,351.560,151.391,0.982,Cube (4),130.3721,55.228,36.511,-115.919,Cube (4),126.3434,54.428,36.511,-111.785,0.00
1.612,15.000,-1.695,16.555,-0.267,357.229,133.306,359.104,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.822,15.269,-0.354,2.367,195.226,170.538,-1.756,15.253,-0.050,3.509,14.014,165.636,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.615,16.568,-0.295,351.560,151.391,0.982,-1.662,16.567,-0.346,351.560,151.391,0.982,Cube (4),130.3721,55.228,36.511,-115.919,Cube (4),126.3434,54.428,36.511,-111.785,0.00
1.612,15.000,-1.695,16.555,-0.267,357.229,133.306,359.104,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.775,15.280,-0.345,2.351,195.176,170.475,-1.723,15.247,-0.059,3.532,13.981,165.694,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.615,16.568,-0.295,351.560,151.391,0.982,-1.662,16.567,-0.346,351.560,151.391,0.982,Cube (4),130.3721,55.228,36.511,-115.919,Cube (4),126.3434,54.428,36.511,-111.785,0.00
1.645,15.000,-1.690,16.553,-0.263,358.236,130.697,359.843,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.869,15.258,-0.364,2.370,194.852,170.905,-1.790,15.258,-0.040,3.587,13.982,165.693,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.608,16.564,-0.288,358.236,130.697,0.739,-1.653,16.564,-0.341,358.236,130.697,0.739,Terrain Modified,32.62411,22.098,18.145,-22.646,Cube (4),135.8832,62.699,36.511,-118.346,0.00
1.645,15.000,-1.690,16.553,-0.263,358.236,130.697,359.843,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.821,15.269,-0.355,2.354,194.803,170.843,-1.757,15.252,-0.049,3.610,13.949,165.751,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.608,16.564,-0.288,358.236,130.697,0.739,-1.653,16.564,-0.341,358.236,130.697,0.739,Terrain Modified,32.62411,22.098,18.145,-22.646,Cube (4),135.8832,62.699,36.511,-118.346,0.00
1.645,15.000,-1.690,16.553,-0.263,358.236,130.697,359.843,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.774,15.280,-0.346,2.337,194.754,170.780,-1.723,15.247,-0.058,3.633,13.916,165.809,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.608,16.564,-0.288,358.236,130.697,0.739,-1.653,16.564,-0.341,358.236,130.697,0.739,Terrain Modified,32.62411,22.098,18.145,-22.646,Cube (4),135.8832,62.699,36.511,-118.346,0.00
1.678,15.000,-1.683,16.551,-0.259,359.363,127.814,0.592,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.868,15.258,-0.364,2.362,194.635,171.177,-1.790,15.258,-0.040,3.734,13.828,165.918,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.600,16.560,-0.280,359.364,127.814,0.750,-1.642,16.560,-0.335,359.363,127.814,0.750,Terrain Modified,37.60794,26.892,17.721,-24.799,Terrain Modified,37.53786,26.794,17.719,-24.806,0.00
1.678,15.000,-1.683,16.551,-0.259,359.363,127.814,0.592,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.820,15.269,-0.355,2.346,194.586,171.114,-1.757,15.252,-0.049,3.757,13.796,165.976,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.600,16.560,-0.280,359.364,127.814,0.750,-1.642,16.560,-0.335,359.363,127.814,0.750,Terrain Modified,37.60794,26.892,17.721,-24.799,Terrain Modified,37.53786,26.794,17.719,-24.806,0.00
1.679,15.000,-1.683,16.551,-0.259,359.363,127.814,0.592,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.773,15.280,-0.346,2.329,194.537,171.052,-1.723,15.246,-0.058,3.780,13.763,166.034,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.600,16.560,-0.280,359.364,127.814,0.750,-1.642,16.560,-0.335,359.363,127.814,0.750,Terrain Modified,37.60794,26.892,17.721,-24.799,Terrain Modified,37.53786,26.794,17.719,-24.806,0.00
1.712,15.000,-1.677,16.549,-0.255,0.378,124.536,1.213,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.867,15.258,-0.364,2.351,194.325,171.442,-1.790,15.258,-0.039,3.905,13.737,166.262,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.592,16.556,-0.271,0.378,124.536,0.621,-1.631,16.557,-0.328,0.378,124.536,0.621,Terrain Modified,43.16817,32.501,17.039,-26.745,Terrain Modified,43.13047,32.429,17.040,-26.776,0.00
1.712,15.000,-1.677,16.549,-0.255,0.378,124.536,1.213,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.820,15.268,-0.355,2.335,194.276,171.380,-1.757,15.252,-0.048,3.928,13.704,166.320,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.592,16.556,-0.271,0.378,124.536,0.621,-1.631,16.557,-0.328,0.378,124.536,0.621,Terrain Modified,43.16817,32.501,17.039,-26.745,Terrain Modified,43.13047,32.429,17.040,-26.776,0.00
1.713,15.000,-1.677,16.549,-0.255,0.378,124.536,1.213,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.772,15.279,-0.346,2.318,194.227,171.318,-1.724,15.246,-0.057,3.952,13.672,166.378,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.592,16.556,-0.271,0.378,124.536,0.621,-1.631,16.557,-0.328,0.378,124.536,0.621,Terrain Modified,43.16817,32.501,17.039,-26.745,Terrain Modified,43.13047,32.429,17.040,-26.776,0.00
1.746,15.000,-1.670,16.547,-0.250,1.232,121.185,1.680,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.866,15.257,-0.364,2.329,193.794,171.782,-1.791,15.258,-0.039,4.086,13.549,166.672,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.585,16.552,-0.262,1.232,121.185,0.467,-1.621,16.555,-0.321,1.232,121.185,0.467,Terrain Modified,40.02551,31.379,16.291,-22.962,Terrain Modified,39.9923,31.312,16.293,-23.000,0.00
1.746,15.000,-1.670,16.547,-0.250,1.232,121.185,1.680,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.819,15.268,-0.355,2.312,193.746,171.720,-1.758,15.252,-0.048,4.109,13.517,166.730,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.585,16.552,-0.262,1.232,121.185,0.467,-1.621,16.555,-0.321,1.232,121.185,0.467,Terrain Modified,40.02551,31.379,16.291,-22.962,Terrain Modified,39.9923,31.312,16.293,-23.000,0.00
1.747,15.000,-1.670,16.547,-0.250,1.232,121.185,1.680,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.771,15.279,-0.346,2.294,193.697,171.658,-1.725,15.247,-0.057,4.133,13.485,166.787,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.585,16.552,-0.262,1.232,121.185,0.467,-1.621,16.555,-0.321,1.232,121.185,0.467,Terrain Modified,40.02551,31.379,16.291,-22.962,Terrain Modified,39.9923,31.312,16.293,-23.000,0.00
1.780,15.000,-1.664,16.544,-0.245,2.527,117.735,1.800,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.865,15.258,-0.364,2.296,193.184,172.163,-1.792,15.258,-0.039,4.255,13.407,167.122,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.578,16.548,-0.251,2.527,117.735,0.121,-1.610,16.550,-0.312,2.527,117.735,0.121,Terrain Modified,68.15823,56.711,15.087,-35.546,Terrain Modified,68.25047,56.754,15.087,-35.653,0.00
1.780,15.000,-1.664,16.544,-0.245,2.527,117.735,1.800,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.818,15.268,-0.355,2.278,193.135,172.101,-1.759,15.252,-0.048,4.279,13.375,167.180,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.578,16.548,-0.251,2.527,117.735,0.121,-1.610,16.550,-0.312,2.527,117.735,0.121,Terrain Modified,68.15823,56.711,15.087,-35.546,Terrain Modified,68.25047,56.754,15.087,-35.653,0.00
1.780,15.000,-1.664,16.544,-0.245,2.527,117.735,1.800,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.770,15.279,-0.346,2.260,193.087,172.040,-1.725,15.246,-0.057,4.302,13.343,167.238,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.578,16.548,-0.251,2.527,117.735,0.121,-1.610,16.550,-0.312,2.527,117.735,0.121,Terrain Modified,68.15823,56.711,15.087,-35.546,Terrain Modified,68.25047,56.754,15.087,-35.653,0.00
1.813,15.000,-1.658,16.543,-0.239,3.512,114.334,2.090,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.864,15.258,-0.364,2.246,192.716,172.511,-1.793,15.258,-0.038,4.411,13.193,167.578,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.571,16.545,-0.240,3.512,114.334,0.289,-1.600,16.547,-0.303,3.512,114.334,0.289,Terrain Modified,70.00569,60.325,13.462,-32.798,Terrain Modified,69.9816,60.272,13.465,-32.848,0.00
1.814,15.000,-1.658,16.543,-0.239,3.512,114.334,2.090,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.817,15.269,-0.355,2.228,192.668,172.450,-1.760,15.252,-0.047,4.435,13.161,167.636,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.571,16.545,-0.240,3.512,114.334,0.289,-1.600,16.547,-0.303,3.512,114.334,0.289,Terrain Modified,70.00569,60.325,13.462,-32.798,Terrain Modified,69.9816,60.272,13.465,-32.848,0.00
1.814,15.000,-1.658,16.543,-0.239,3.512,114.334,2.090,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.769,15.279,-0.346,2.210,192.619,172.389,-1.727,15.246,-0.056,4.458,13.130,167.693,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.571,16.545,-0.240,3.512,114.334,0.289,-1.600,16.547,-0.303,3.512,114.334,0.289,Terrain Modified,70.00569,60.325,13.462,-32.798,Terrain Modified,69.9816,60.272,13.465,-32.848,0.00
1.847,15.000,-1.652,16.541,-0.234,4.346,111.318,2.482,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.863,15.258,-0.364,2.158,192.199,172.891,-1.794,15.257,-0.037,4.568,12.996,167.968,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.566,16.542,-0.230,4.346,111.318,0.392,-1.591,16.545,-0.295,4.346,111.318,0.392,Terrain Modified,63.04698,55.766,12.682,-26.171,Terrain Modified,63.10812,55.794,12.681,-26.259,0.00
1.847,15.000,-1.652,16.541,-0.234,4.346,111.318,2.482,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.816,15.269,-0.355,2.140,192.151,172.830,-1.761,15.252,-0.046,4.592,12.965,168.025,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.566,16.542,-0.230,4.346,111.318,0.392,-1.591,16.545,-0.295,4.346,111.318,0.392,Terrain Modified,63.04698,55.766,12.682,-26.171,Terrain Modified,63.10812,55.794,12.681,-26.259,0.00
1.848,15.000,-1.652,16.541,-0.234,4.346,111.318,2.482,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.768,15.280,-0.346,2.121,192.103,172.769,-1.727,15.246,-0.055,4.616,12.933,168.082,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.566,16.542,-0.230,4.346,111.318,0.392,-1.591,16.545,-0.295,4.346,111.318,0.392,Terrain Modified,63.04698,55.766,12.682,-26.171,Terrain Modified,63.10812,55.794,12.681,-26.259,0.00
1.881,15.000,-1.647,16.539,-0.229,5.181,108.551,2.415,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.862,15.258,-0.365,2.068,191.656,173.258,-1.795,15.258,-0.037,4.721,12.793,168.319,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.561,16.539,-0.221,5.181,108.551,359.933,-1.583,16.542,-0.287,5.181,108.551,359.933,Terrain Modified,64.16278,58.035,11.680,-23.489,NOTHING,0,0.000,0.000,0.000,0.00
1.881,15.000,-1.647,16.539,-0.229,5.181,108.551,2.415,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.815,15.269,-0.356,2.049,191.608,173.198,-1.762,15.252,-0.046,4.745,12.761,168.376,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.561,16.539,-0.221,5.181,108.551,359.933,-1.583,16.542,-0.287,5.181,108.551,359.933,Terrain Modified,64.16278,58.035,11.680,-23.489,NOTHING,0,0.000,0.000,0.000,0.00
1.881,15.000,-1.647,16.539,-0.229,5.181,108.551,2.415,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.767,15.280,-0.347,2.029,191.560,173.137,-1.729,15.246,-0.055,4.769,12.730,168.433,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.561,16.539,-0.221,5.181,108.551,359.933,-1.583,16.542,-0.287,5.181,108.551,359.933,Terrain Modified,64.16278,58.035,11.680,-23.489,NOTHING,0,0.000,0.000,0.000,0.00
1.914,15.000,-1.642,16.538,-0.224,5.781,106.159,2.278,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.861,15.258,-0.365,1.982,190.989,173.703,-1.795,15.257,-0.036,4.891,12.570,168.588,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.556,16.537,-0.213,5.781,106.159,359.863,-1.575,16.539,-0.279,5.781,106.159,359.863,Terrain Modified,53.4936,48.946,11.708,-17.170,Terrain Modified,53.48106,48.913,11.712,-17.232,0.00
1.914,15.000,-1.642,16.538,-0.224,5.781,106.159,2.278,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.813,15.269,-0.356,1.962,190.941,173.643,-1.762,15.252,-0.045,4.915,12.539,168.645,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.556,16.537,-0.213,5.781,106.159,359.863,-1.575,16.539,-0.279,5.781,106.159,359.863,Terrain Modified,53.4936,48.946,11.708,-17.170,Terrain Modified,53.48106,48.913,11.712,-17.232,0.00
1.914,15.000,-1.642,16.538,-0.224,5.781,106.159,2.278,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.766,15.280,-0.347,1.942,190.893,173.583,-1.729,15.246,-0.054,4.939,12.508,168.702,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.556,16.537,-0.213,5.781,106.159,359.863,-1.575,16.539,-0.279,5.781,106.159,359.863,Terrain Modified,53.4936,48.946,11.708,-17.170,Terrain Modified,53.48106,48.913,11.712,-17.232,0.00
1.947,15.000,-1.636,16.537,-0.220,6.175,103.963,2.259,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.860,15.259,-0.365,1.820,190.725,174.162,-1.796,15.257,-0.036,5.057,12.304,168.803,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.551,16.535,-0.205,6.175,103.963,359.981,-1.567,16.538,-0.272,6.175,103.963,359.981,Terrain Modified,65.34113,60.885,9.956,-18.304,Terrain Modified,65.37905,60.902,9.955,-18.381,0.00
1.948,15.000,-1.636,16.537,-0.220,6.175,103.963,2.259,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.812,15.270,-0.356,1.799,190.677,174.102,-1.763,15.252,-0.045,5.082,12.273,168.859,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.551,16.535,-0.205,6.175,103.963,359.981,-1.567,16.538,-0.272,6.175,103.963,359.981,Terrain Modified,65.34113,60.885,9.956,-18.304,Terrain Modified,65.37905,60.902,9.955,-18.381,0.00
1.948,15.000,-1.636,16.537,-0.220,6.175,103.963,2.259,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.765,15.281,-0.347,1.779,190.629,174.042,-1.730,15.246,-0.054,5.106,12.242,168.916,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.551,16.535,-0.205,6.175,103.963,359.981,-1.567,16.538,-0.272,6.175,103.963,359.981,Terrain Modified,65.34113,60.885,9.956,-18.304,Terrain Modified,65.37905,60.902,9.955,-18.381,0.00
1.980,15.000,-1.631,16.536,-0.216,6.557,102.040,2.093,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.859,15.259,-0.365,1.677,190.317,174.747,-1.797,15.257,-0.035,5.276,12.151,168.903,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.546,16.534,-0.198,20.756,83.522,359.704,-1.560,16.536,-0.266,20.755,83.522,359.704,Terrain Modified,34.82948,30.985,4.369,2.338,Terrain Modified,62.10503,58.353,9.857,-15.171,0.00
1.980,15.000,-1.631,16.536,-0.216,6.557,102.040,2.093,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.811,15.270,-0.356,1.657,190.270,174.687,-1.763,15.252,-0.044,5.300,12.120,168.960,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.546,16.534,-0.198,20.756,83.522,359.704,-1.560,16.536,-0.266,20.755,83.522,359.704,Terrain Modified,34.82948,30.985,4.369,2.338,Terrain Modified,62.10503,58.353,9.857,-15.171,0.00
1.981,15.000,-1.631,16.536,-0.216,6.557,102.040,2.093,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.763,15.281,-0.347,1.636,190.222,174.627,-1.730,15.246,-0.053,5.325,12.090,169.017,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.546,16.534,-0.198,20.756,83.522,359.704,-1.560,16.536,-0.266,20.755,83.522,359.704,Terrain Modified,34.82948,30.985,4.369,2.338,Terrain Modified,62.10503,58.353,9.857,-15.171,0.00
2.014,15.000,-1.625,16.535,-0.212,6.938,100.429,2.001,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.857,15.259,-0.365,1.492,189.655,175.405,-1.797,15.257,-0.035,5.448,11.986,168.807,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.541,16.533,-0.193,21.212,85.156,359.798,-1.553,16.535,-0.260,21.212,85.156,359.798,Terrain Modified,44.83311,40.282,0.563,2.119,Terrain Modified,44.14595,39.457,0.892,4.391,0.00
2.014,15.000,-1.625,16.535,-0.212,6.938,100.429,2.001,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.809,15.270,-0.356,1.471,189.608,175.345,-1.764,15.251,-0.044,5.472,11.955,168.864,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.541,16.533,-0.193,21.212,85.156,359.798,-1.553,16.535,-0.260,21.212,85.156,359.798,Terrain Modified,44.83311,40.282,0.563,2.119,Terrain Modified,44.14595,39.457,0.892,4.391,0.00
2.014,15.000,-1.625,16.535,-0.212,6.938,100.429,2.001,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.761,15.281,-0.347,1.449,189.561,175.285,-1.731,15.246,-0.053,5.497,11.925,168.920,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.541,16.533,-0.193,21.212,85.156,359.798,-1.553,16.535,-0.260,21.212,85.156,359.798,Terrain Modified,44.83311,40.282,0.563,2.119,Terrain Modified,44.14595,39.457,0.892,4.391,0.00
2.047,15.000,-1.619,16.534,-0.210,7.392,99.086,1.729,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.855,15.260,-0.365,1.241,189.613,176.095,-1.796,15.257,-0.035,5.679,11.814,168.656,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.535,16.531,-0.188,25.195,82.717,359.574,-1.546,16.533,-0.256,25.195,82.717,359.574,Terrain Modified,41.06799,35.539,-0.716,3.569,Terrain Modified,35.10792,31.059,3.832,2.503,0.00
2.047,15.000,-1.619,16.534,-0.210,7.392,99.086,1.729,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.808,15.271,-0.356,1.220,189.566,176.035,-1.763,15.251,-0.044,5.703,11.783,168.713,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.535,16.531,-0.188,25.195,82.717,359.574,-1.546,16.533,-0.256,25.195,82.717,359.574,Terrain Modified,41.06799,35.539,-0.716,3.569,Terrain Modified,35.10792,31.059,3.832,2.503,0.00
2.047,15.000,-1.619,16.534,-0.210,7.392,99.086,1.729,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.760,15.282,-0.347,1.198,189.520,175.976,-1.730,15.245,-0.053,5.728,11.753,168.769,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.535,16.531,-0.188,25.195,82.717,359.574,-1.546,16.533,-0.256,25.195,82.717,359.574,Terrain Modified,41.06799,35.539,-0.716,3.569,Terrain Modified,35.10792,31.059,3.832,2.503,0.00
2.081,15.000,-1.615,16.533,-0.208,7.709,98.586,1.535,-0.642,15.107,1.215,346.703,98.495,0.268,1.609,16.072,-0.144,334.756,127.990,16.055,-1.853,15.260,-0.365,0.992,189.257,177.033,-1.795,15.257,-0.034,5.876,11.585,168.440,0.000,15.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,-1.531,16.530,-0.186,24.932,84.505,359.710,-1.541,16.531,-0.254,24.932,84.505,359.710,Terrain Modified,36.16754,31.211,1.435,2.619,Terrain Modified,40.30257,34.628,-0.624,4.367,0.00
