Subject Number,Trial Number,Trial Type,Elevation,Corner(Bottom Left) Position X,Corner(Bottom Left) Positio Y,Corner(Bottom Left) Position Z,Corner(Bottom Right) Position X,Corner(Bottom Right) Positio Y,Corner(Bottom Right) Position Z,Corner(Top Right) Position X,Corner(Top Right) Positio Y,Corner(Top Right) Position Z,Corner(Top Left) Position X,Corner(Top Left) Positio Y,Corner(Top Left) Position Z,Gap Size,My thoughts are,My body feels,I am feeling,Mental effort
PDT008,1,ST,Low,-2.925,0.033,-0.132,-2.939,0.041,-0.575,2.281,0.052,-0.784,2.283,0.053,-0.350,0,0,0,0,0
Elapsed Time,Elevator Height,HeadSet Position X,HeadSet Position Y,HeadSet Position Z,HeadSet Rotation X,HeadSet Rotation Y,HeadSet Rotation Z,LeftHand Position X,LeftHand Position Y,LeftHand Position Z,LeftHand Rotation X,LeftHand Rotation Y,LeftHand Rotation Z,RightHand Position X,RightHand Position Y,RightHand Position Z,RightHand Rotation X,RightHand Rotation Y,RightHand Rotation Z,rightFoot Position X,rightFoot Position Y,rightFoot Position Z,rightFoot Rotation X,rightFoot Rotation Y,rightFoot Rotation Z,leftFoot Position X,leftFoot Position Y,leftFoot Position Z,leftFoot Rotation X,leftFoot Rotation Y,leftFoot Rotation Z,FrontLumbar Position X,FrontLumbar Position Y,FrontLumbar Position Z,FrontLumbar Rotation X,FrontLumbar Rotation Y,FrontLumbar Rotation Z,BackLumbar Position X,BackLumbar Position Y,BackLumbar Position Z,BackLumbar Rotation X,BackLumbar Rotation Y,BackLumbar Rotation Z,Eye_Left Position X,Eye_Left Position Y,Eye_Left Position Z,Eye_Left Rotation X,Eye_Left Rotation Y,Eye_Left Rotation Z,Eye_Right Position X,Eye_Right Position Y,Eye_Right Position Z,Eye_Right Rotation X,Eye_Right Rotation Y,Eye_Right Rotation Z,Eye_Left Target Name,Eye_Left Distance,Eye_Left Point X,Eye_Left Point Y,Eye_Left Point Z,Eye_Right Target Name,Eye_Right Distance,Eye_Right Point X,Eye_Right Point Y,Eye_Right Point Z,Gap Size
35.283,0.000,-0.516,1.611,-0.522,18.032,92.881,358.020,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.683,0.160,-0.587,16.118,188.457,170.540,-0.695,0.266,-0.363,13.755,359.027,145.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.437,1.595,-0.492,27.784,90.988,0.567,-0.441,1.593,-0.561,27.784,90.988,0.567,Terrain Modified,3.493426,2.650,0.001,-0.549,Terrain Modified,3.430339,2.575,0.001,-0.637,0.00
35.316,0.000,-0.494,1.610,-0.523,18.484,92.899,358.205,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.675,0.160,-0.583,16.045,188.985,171.557,-0.615,0.242,-0.364,14.313,2.788,155.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.415,1.594,-0.493,28.647,91.301,0.186,-0.419,1.592,-0.562,28.647,91.301,0.186,Terrain Modified,3.374779,2.537,0.001,-0.557,Terrain Modified,3.415214,2.580,0.001,-0.613,0.00
35.316,0.000,-0.494,1.610,-0.523,18.484,92.899,358.205,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.679,0.161,-0.585,16.050,189.134,171.519,-0.618,0.242,-0.364,14.312,2.956,155.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.415,1.594,-0.493,28.647,91.301,0.186,-0.419,1.592,-0.562,28.647,91.301,0.186,Terrain Modified,3.374779,2.537,0.001,-0.557,Terrain Modified,3.415214,2.580,0.001,-0.613,0.00
35.316,0.000,-0.494,1.610,-0.523,18.484,92.899,358.205,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.683,0.161,-0.587,16.055,189.283,171.480,-0.621,0.241,-0.364,14.311,3.124,155.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.415,1.594,-0.493,28.647,91.301,0.186,-0.419,1.592,-0.562,28.647,91.301,0.186,Terrain Modified,3.374779,2.537,0.001,-0.557,Terrain Modified,3.415214,2.580,0.001,-0.613,0.00
35.349,0.000,-0.473,1.608,-0.523,18.823,92.935,358.550,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.672,0.161,-0.582,15.920,189.748,172.799,-0.536,0.218,-0.364,13.561,6.136,165.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.393,1.591,-0.493,28.755,91.701,0.364,-0.397,1.589,-0.562,28.755,91.701,0.364,Terrain Modified,3.347743,2.529,0.001,-0.575,Terrain Modified,3.317953,2.492,0.001,-0.628,0.00
35.349,0.000,-0.473,1.608,-0.523,18.823,92.935,358.550,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.676,0.161,-0.584,15.926,189.896,172.761,-0.539,0.218,-0.364,13.558,6.303,165.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.393,1.591,-0.493,28.755,91.701,0.364,-0.397,1.589,-0.562,28.755,91.701,0.364,Terrain Modified,3.347743,2.529,0.001,-0.575,Terrain Modified,3.317953,2.492,0.001,-0.628,0.00
35.349,0.000,-0.473,1.608,-0.523,18.823,92.935,358.550,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.680,0.161,-0.586,15.931,190.045,172.723,-0.543,0.218,-0.364,13.555,6.469,165.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.393,1.591,-0.493,28.755,91.701,0.364,-0.397,1.589,-0.562,28.755,91.701,0.364,Terrain Modified,3.347743,2.529,0.001,-0.575,Terrain Modified,3.317953,2.492,0.001,-0.628,0.00
35.383,0.000,-0.450,1.605,-0.524,18.871,92.951,358.987,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.671,0.161,-0.581,15.835,190.316,174.210,-0.457,0.199,-0.364,11.743,8.105,174.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.371,1.588,-0.493,28.819,92.452,0.471,-0.375,1.587,-0.562,28.819,92.452,0.471,Terrain Modified,3.303262,2.500,0.001,-0.612,Terrain Modified,3.301212,2.495,0.001,-0.648,0.00
35.383,0.000,-0.450,1.605,-0.524,18.871,92.951,358.987,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.675,0.161,-0.583,15.841,190.465,174.172,-0.460,0.199,-0.364,11.739,8.270,174.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.371,1.588,-0.493,28.819,92.452,0.471,-0.375,1.587,-0.562,28.819,92.452,0.471,Terrain Modified,3.303262,2.500,0.001,-0.612,Terrain Modified,3.301212,2.495,0.001,-0.648,0.00
35.383,0.000,-0.450,1.605,-0.524,18.871,92.951,358.987,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.679,0.161,-0.585,15.847,190.613,174.135,-0.463,0.198,-0.364,11.735,8.435,174.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.371,1.588,-0.493,28.819,92.452,0.471,-0.375,1.587,-0.562,28.819,92.452,0.471,Terrain Modified,3.303262,2.500,0.001,-0.612,Terrain Modified,3.301212,2.495,0.001,-0.648,0.00
35.416,0.000,-0.426,1.602,-0.523,18.724,93.104,359.021,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.668,0.161,-0.580,15.948,190.542,175.752,-0.378,0.188,-0.366,8.934,8.075,184.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.346,1.586,-0.492,27.755,92.312,0.039,-0.350,1.584,-0.561,27.755,92.312,0.039,Terrain Modified,3.391512,2.624,0.001,-0.606,Terrain Modified,3.289924,2.505,0.001,-0.685,0.00
35.416,0.000,-0.426,1.602,-0.523,18.724,93.104,359.021,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.672,0.161,-0.582,15.954,190.690,175.714,-0.382,0.187,-0.366,8.929,8.238,184.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.346,1.586,-0.492,27.755,92.312,0.039,-0.350,1.584,-0.561,27.755,92.312,0.039,Terrain Modified,3.391512,2.624,0.001,-0.606,Terrain Modified,3.289924,2.505,0.001,-0.685,0.00
35.416,0.000,-0.426,1.602,-0.523,18.724,93.104,359.021,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.676,0.161,-0.584,15.960,190.838,175.676,-0.385,0.187,-0.366,8.925,8.401,184.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.346,1.586,-0.492,27.755,92.312,0.039,-0.350,1.584,-0.561,27.755,92.312,0.039,Terrain Modified,3.391512,2.624,0.001,-0.606,Terrain Modified,3.289924,2.505,0.001,-0.685,0.00
35.449,0.000,-0.400,1.600,-0.521,18.331,93.279,358.611,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.664,0.161,-0.578,16.321,190.919,177.708,-0.304,0.183,-0.368,7.914,8.707,193.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.320,1.583,-0.491,27.170,91.913,359.573,-0.325,1.582,-0.560,27.170,91.913,359.573,Terrain Modified,3.423016,2.687,0.001,-0.588,Terrain Modified,3.399833,2.656,0.001,-0.683,0.00
35.449,0.000,-0.400,1.600,-0.521,18.331,93.279,358.611,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.668,0.161,-0.580,16.327,191.067,177.670,-0.308,0.183,-0.368,7.909,8.869,193.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.320,1.583,-0.491,27.170,91.913,359.573,-0.325,1.582,-0.560,27.170,91.913,359.573,Terrain Modified,3.423016,2.687,0.001,-0.588,Terrain Modified,3.399833,2.656,0.001,-0.683,0.00
35.450,0.000,-0.400,1.600,-0.521,18.331,93.279,358.611,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.672,0.161,-0.582,16.333,191.214,177.632,-0.311,0.182,-0.368,7.904,9.031,193.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.320,1.583,-0.491,27.170,91.913,359.573,-0.325,1.582,-0.560,27.170,91.913,359.573,Terrain Modified,3.423016,2.687,0.001,-0.588,Terrain Modified,3.399833,2.656,0.001,-0.683,0.00
35.482,0.000,-0.373,1.596,-0.517,18.071,93.376,358.292,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.663,0.161,-0.577,15.891,191.455,179.365,-0.238,0.184,-0.370,6.680,12.724,201.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.294,1.580,-0.488,26.639,91.783,359.669,-0.298,1.578,-0.557,26.639,91.783,359.669,Terrain Modified,3.496224,2.796,0.001,-0.585,Terrain Modified,3.461467,2.753,0.001,-0.663,0.00
35.483,0.000,-0.373,1.596,-0.517,18.071,93.376,358.292,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.667,0.161,-0.579,15.898,191.602,179.328,-0.241,0.184,-0.370,6.673,12.885,201.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.294,1.580,-0.488,26.639,91.783,359.669,-0.298,1.578,-0.557,26.639,91.783,359.669,Terrain Modified,3.496224,2.796,0.001,-0.585,Terrain Modified,3.461467,2.753,0.001,-0.663,0.00
35.483,0.000,-0.373,1.596,-0.517,18.071,93.376,358.292,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.670,0.162,-0.582,15.904,191.750,179.290,-0.244,0.184,-0.370,6.666,13.046,201.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.294,1.580,-0.488,26.639,91.783,359.669,-0.298,1.578,-0.557,26.639,91.783,359.669,Terrain Modified,3.496224,2.796,0.001,-0.585,Terrain Modified,3.461467,2.753,0.001,-0.663,0.00
35.516,0.000,-0.346,1.592,-0.514,18.075,93.563,358.236,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.659,0.163,-0.577,15.227,191.901,181.628,-0.190,0.194,-0.370,4.699,15.790,206.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.266,1.576,-0.484,26.839,91.872,359.940,-0.271,1.574,-0.553,26.839,91.872,359.940,Terrain Modified,3.4976,2.826,0.001,-0.580,Terrain Modified,3.517194,2.844,0.001,-0.654,0.00
35.516,0.000,-0.346,1.592,-0.514,18.075,93.563,358.236,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.663,0.163,-0.579,15.233,192.049,181.591,-0.193,0.194,-0.370,4.690,15.950,206.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.266,1.576,-0.484,26.839,91.872,359.940,-0.271,1.574,-0.553,26.839,91.872,359.940,Terrain Modified,3.4976,2.826,0.001,-0.580,Terrain Modified,3.517194,2.844,0.001,-0.654,0.00
35.517,0.000,-0.346,1.592,-0.514,18.075,93.563,358.236,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.667,0.163,-0.581,15.240,192.197,181.554,-0.197,0.193,-0.370,4.681,16.109,206.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.266,1.576,-0.484,26.839,91.872,359.940,-0.271,1.574,-0.553,26.839,91.872,359.940,Terrain Modified,3.4976,2.826,0.001,-0.580,Terrain Modified,3.517194,2.844,0.001,-0.654,0.00
35.549,0.000,-0.319,1.588,-0.509,18.070,93.802,358.624,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.654,0.164,-0.576,14.247,192.185,184.537,-0.152,0.198,-0.370,2.321,18.987,209.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.239,1.572,-0.480,27.556,92.151,0.417,-0.244,1.570,-0.549,27.556,92.151,0.417,Terrain Modified,3.404577,2.750,0.001,-0.581,Terrain Modified,3.483403,2.835,0.001,-0.655,0.00
35.549,0.000,-0.319,1.588,-0.509,18.070,93.802,358.624,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.657,0.164,-0.578,14.254,192.333,184.500,-0.156,0.197,-0.370,2.310,19.145,209.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.239,1.572,-0.480,27.556,92.151,0.417,-0.244,1.570,-0.549,27.556,92.151,0.417,Terrain Modified,3.404577,2.750,0.001,-0.581,Terrain Modified,3.483403,2.835,0.001,-0.655,0.00
35.549,0.000,-0.319,1.588,-0.509,18.070,93.802,358.624,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.661,0.164,-0.580,14.261,192.482,184.463,-0.159,0.197,-0.370,2.299,19.303,209.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.239,1.572,-0.480,27.556,92.151,0.417,-0.244,1.570,-0.549,27.556,92.151,0.417,Terrain Modified,3.404577,2.750,0.001,-0.581,Terrain Modified,3.483403,2.835,0.001,-0.655,0.00
35.582,0.000,-0.292,1.586,-0.504,17.999,94.012,358.862,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.649,0.166,-0.576,13.120,193.178,187.418,-0.141,0.191,-0.374,3.538,19.846,206.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.212,1.570,-0.475,28.223,92.959,0.258,-0.217,1.569,-0.544,28.223,92.959,0.258,Terrain Modified,3.314622,2.676,0.001,-0.618,Terrain Modified,3.392293,2.761,0.001,-0.662,0.00
35.582,0.000,-0.292,1.586,-0.504,17.999,94.012,358.862,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.653,0.166,-0.578,13.128,193.327,187.381,-0.145,0.190,-0.374,3.527,20.005,206.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.212,1.570,-0.475,28.223,92.959,0.258,-0.217,1.569,-0.544,28.223,92.959,0.258,Terrain Modified,3.314622,2.676,0.001,-0.618,Terrain Modified,3.392293,2.761,0.001,-0.662,0.00
35.583,0.000,-0.292,1.586,-0.504,17.999,94.012,358.862,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.657,0.167,-0.580,13.135,193.476,187.345,-0.148,0.190,-0.374,3.515,20.163,206.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.212,1.570,-0.475,28.223,92.959,0.258,-0.217,1.569,-0.544,28.223,92.959,0.258,Terrain Modified,3.314622,2.676,0.001,-0.618,Terrain Modified,3.392293,2.761,0.001,-0.662,0.00
35.615,0.000,-0.263,1.586,-0.498,17.580,94.245,358.416,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.643,0.171,-0.576,11.234,194.008,190.680,-0.146,0.176,-0.377,6.467,17.598,200.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.183,1.571,-0.470,29.061,93.647,359.518,-0.189,1.569,-0.538,29.061,93.647,359.518,Terrain Modified,3.187648,2.558,0.001,-0.645,Terrain Modified,3.314863,2.700,0.001,-0.695,0.00
35.615,0.000,-0.263,1.586,-0.498,17.580,94.245,358.416,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.647,0.171,-0.578,11.241,194.158,190.644,-0.149,0.176,-0.377,6.457,17.758,200.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.183,1.571,-0.470,29.061,93.647,359.518,-0.189,1.569,-0.538,29.061,93.647,359.518,Terrain Modified,3.187648,2.558,0.001,-0.645,Terrain Modified,3.314863,2.700,0.001,-0.695,0.00
35.615,0.000,-0.263,1.586,-0.498,17.580,94.245,358.416,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.651,0.171,-0.580,11.249,194.308,190.607,-0.152,0.175,-0.377,6.447,17.918,200.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.183,1.571,-0.470,29.061,93.647,359.518,-0.189,1.569,-0.538,29.061,93.647,359.518,Terrain Modified,3.187648,2.558,0.001,-0.645,Terrain Modified,3.314863,2.700,0.001,-0.695,0.00
35.648,0.000,-0.235,1.586,-0.492,17.068,94.513,358.236,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.634,0.178,-0.575,8.856,194.667,194.367,-0.147,0.169,-0.377,8.070,13.245,197.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.154,1.572,-0.464,29.578,94.673,359.800,-0.160,1.570,-0.533,29.578,94.673,359.800,Terrain Modified,3.131617,2.519,0.001,-0.680,Terrain Modified,3.228502,2.628,0.001,-0.718,0.00
35.648,0.000,-0.235,1.586,-0.492,17.068,94.513,358.236,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.638,0.178,-0.577,8.865,194.818,194.332,-0.150,0.168,-0.377,8.063,13.405,197.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.154,1.572,-0.464,29.578,94.673,359.800,-0.160,1.570,-0.533,29.578,94.673,359.800,Terrain Modified,3.131617,2.519,0.001,-0.680,Terrain Modified,3.228502,2.628,0.001,-0.718,0.00
35.649,0.000,-0.235,1.586,-0.492,17.068,94.513,358.236,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.642,0.178,-0.579,8.873,194.969,194.296,-0.153,0.168,-0.377,8.055,13.566,197.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.154,1.572,-0.464,29.578,94.673,359.800,-0.160,1.570,-0.533,29.578,94.673,359.800,Terrain Modified,3.131617,2.519,0.001,-0.680,Terrain Modified,3.228502,2.628,0.001,-0.718,0.00
35.684,0.000,-0.207,1.591,-0.486,16.768,94.812,358.133,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.624,0.189,-0.574,6.725,195.138,198.614,-0.124,0.168,-0.377,7.523,17.476,196.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,1.577,-0.459,29.699,95.021,359.884,-0.132,1.575,-0.527,29.699,95.021,359.884,Terrain Modified,3.141908,2.557,0.001,-0.690,Terrain Modified,3.178374,2.595,0.001,-0.758,0.00
35.684,0.000,-0.207,1.591,-0.486,16.768,94.812,358.133,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.628,0.190,-0.576,6.734,195.290,198.579,-0.127,0.168,-0.377,7.513,17.636,196.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,1.577,-0.459,29.699,95.021,359.884,-0.132,1.575,-0.527,29.699,95.021,359.884,Terrain Modified,3.141908,2.557,0.001,-0.690,Terrain Modified,3.178374,2.595,0.001,-0.758,0.00
35.684,0.000,-0.207,1.591,-0.486,16.768,94.812,358.133,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.632,0.190,-0.578,6.742,195.442,198.543,-0.130,0.167,-0.377,7.503,17.796,196.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.126,1.577,-0.459,29.699,95.021,359.884,-0.132,1.575,-0.527,29.699,95.021,359.884,Terrain Modified,3.141908,2.557,0.001,-0.690,Terrain Modified,3.178374,2.595,0.001,-0.758,0.00
35.715,0.000,-0.180,1.596,-0.480,17.013,95.235,357.933,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.606,0.207,-0.577,4.580,194.390,203.671,-0.120,0.167,-0.375,8.759,18.400,194.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.099,1.582,-0.453,30.366,95.284,359.779,-0.106,1.580,-0.522,30.366,95.284,359.779,Terrain Modified,3.140942,2.581,0.001,-0.691,Terrain Modified,3.177045,2.617,0.001,-0.769,0.00
35.716,0.000,-0.180,1.596,-0.480,17.013,95.235,357.933,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.610,0.207,-0.579,4.588,194.544,203.635,-0.123,0.167,-0.375,8.748,18.560,194.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.099,1.582,-0.453,30.366,95.284,359.779,-0.106,1.580,-0.522,30.366,95.284,359.779,Terrain Modified,3.140942,2.581,0.001,-0.691,Terrain Modified,3.177045,2.617,0.001,-0.769,0.00
35.716,0.000,-0.180,1.596,-0.480,17.013,95.235,357.933,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.613,0.207,-0.581,4.596,194.697,203.600,-0.126,0.167,-0.375,8.738,18.720,194.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.099,1.582,-0.453,30.366,95.284,359.779,-0.106,1.580,-0.522,30.366,95.284,359.779,Terrain Modified,3.140942,2.581,0.001,-0.691,Terrain Modified,3.177045,2.617,0.001,-0.769,0.00
35.749,0.000,-0.153,1.605,-0.474,16.626,95.764,357.610,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.577,0.230,-0.580,1.448,196.106,209.418,-0.119,0.169,-0.374,10.303,21.111,192.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.071,1.592,-0.448,30.871,95.816,359.638,-0.079,1.589,-0.516,30.871,95.816,359.638,Terrain Modified,3.04654,2.494,0.001,-0.697,Terrain Modified,3.122344,2.577,0.001,-0.770,0.00
35.749,0.000,-0.153,1.605,-0.474,16.626,95.764,357.610,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.581,0.230,-0.582,1.457,196.261,209.383,-0.122,0.169,-0.374,10.291,21.272,192.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.071,1.592,-0.448,30.871,95.816,359.638,-0.079,1.589,-0.516,30.871,95.816,359.638,Terrain Modified,3.04654,2.494,0.001,-0.697,Terrain Modified,3.122344,2.577,0.001,-0.770,0.00
35.749,0.000,-0.153,1.605,-0.474,16.626,95.764,357.610,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.585,0.230,-0.584,1.466,196.416,209.348,-0.125,0.168,-0.374,10.279,21.433,192.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.071,1.592,-0.448,30.871,95.816,359.638,-0.079,1.589,-0.516,30.871,95.816,359.638,Terrain Modified,3.04654,2.494,0.001,-0.697,Terrain Modified,3.122344,2.577,0.001,-0.770,0.00
35.782,0.000,-0.126,1.611,-0.468,15.597,96.093,357.661,-0.012,0.039,0.635,346.658,95.137,356.811,0.005,0.052,0.513,346.701,90.662,6.008,-0.531,0.255,-0.582,358.432,199.606,215.283,-0.121,0.168,-0.372,11.609,22.326,191.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.044,1.599,-0.443,29.522,95.863,0.061,-0.052,1.596,-0.511,29.522,95.863,0.061,Terrain Modified,3.12916,2.611,0.001,-0.707,Terrain Modified,3.094523,2.563,0.001,-0.785,0.00
